GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,chq,dd1q,dlttq,drcq,dvintfq,epsfi12,esubq,lctq,lltq,oiadpq,capxy,costat
006266,22111,2010-12-31,2010,4,INDL,C,D,STD,USD,2010Q4,2010Q4,19355.0000,,9156.0000,0.0000,,4.7800,,23072.0000,23257.0000,3442.0000,2384.0000,A
006266,22111,2011-03-31,2011,1,INDL,C,D,STD,USD,2011Q1,2011Q1,22356.0000,,9255.0000,0.0000,,4.4100,,24011.0000,24276.0000,4601.0000,436.0000,A
006266,22111,2011-06-30,2011,2,INDL,C,D,STD,USD,2011Q2,2011Q2,14974.0000,,13680.0000,0.0000,,4.1800,,20985.0000,28997.0000,4415.0000,1054.0000,A
006266,22111,2011-09-30,2011,3,INDL,C,D,STD,USD,2011Q3,2011Q3,15617.0000,,13031.0000,0.0000,,4.1000,,21686.0000,28608.0000,3920.0000,1765.0000,A
006266,22111,2011-12-31,2011,4,INDL,C,D,STD,USD,2011Q4,2011Q4,24542.0000,,12969.0000,0.0000,,3.4900,,22811.0000,33753.0000,3318.0000,2893.0000,A
006266,22111,2012-03-31,2012,1,INDL,C,D,STD,USD,2012Q1,2012Q1,30267.0000,,13010.0000,0.0000,,3.6400,,21198.0000,33630.0000,4564.0000,502.0000,A
006266,22111,2012-06-30,2012,2,INDL,C,D,STD,USD,2012Q2,2012Q2,14042.0000,,11525.0000,0.0000,,3.1400,,23848.0000,31468.0000,4601.0000,1100.0000,A
006266,22111,2012-09-30,2012,3,INDL,C,D,STD,USD,2012Q3,2012Q3,15486.0000,,11428.0000,0.0000,,3.0400,,23935.0000,31255.0000,4331.0000,1782.0000,A
006266,22111,2012-12-31,2012,4,INDL,C,D,STD,USD,2012Q4,2012Q4,14911.0000,1512.0000,11489.0000,0.0000,,3.8600,,24262.0000,32259.0000,3646.0000,2934.0000,A
006266,22111,2013-03-31,2013,1,INDL,C,D,STD,USD,2013Q1,2013Q1,14855.0000,,11363.0000,0.0000,,3.6800,,22524.0000,32157.0000,4944.0000,586.0000,A
006266,22111,2013-06-30,2013,2,INDL,C,D,STD,USD,2013Q2,2013Q2,17307.0000,,9643.0000,0.0000,,4.5100,,23767.0000,30893.0000,5066.0000,1357.0000,A
006266,22111,2013-09-30,2013,3,INDL,C,D,STD,USD,2013Q3,2013Q3,17204.0000,,9748.0000,0.0000,,4.4900,,25835.0000,31294.0000,4875.0000,2166.0000,A
006266,22111,2013-12-31,2013,4,INDL,C,D,STD,USD,2013Q4,2013Q4,20927.0000,1769.0000,13328.0000,0.0000,,4.8100,,25675.0000,32955.0000,4072.0000,3595.0000,A
006266,22111,2014-03-31,2014,1,INDL,C,D,STD,USD,2014Q1,2014Q1,19722.0000,,13343.0000,0.0000,,5.2400,,23840.0000,32908.0000,5646.0000,630.0000,A
006266,22111,2014-06-30,2014,2,INDL,C,D,STD,USD,2014Q2,2014Q2,14236.0000,,13303.0000,0.0000,,5.4200,,24359.0000,32793.0000,5970.0000,1467.0000,A
006266,22111,2014-09-30,2014,3,INDL,C,D,STD,USD,2014Q3,2014Q3,13818.0000,,13152.0000,0.0000,,6.0400,,22982.0000,32524.0000,5797.0000,2218.0000,A
006266,22111,2014-12-31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,14523.0000,7.0000,15122.0000,0.0000,,5.7000,,25085.0000,36282.0000,3944.0000,3714.0000,A
006266,22111,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,11988.0000,,14938.0000,0.0000,,5.5900,,23836.0000,36876.0000,5346.0000,543.0000,A
006266,22111,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,10639.0000,,14085.0000,0.0000,,5.6800,,24512.0000,36393.0000,4917.0000,1308.0000,A
006266,22111,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,13639.0000,,14073.0000,0.0000,,5.2200,,25260.0000,36452.0000,4643.0000,2097.0000,A
006266,22111,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,13732.0000,2104.0000,12857.0000,0.0000,,5.4800,,27747.0000,34514.0000,3464.0000,3463.0000,A
006266,22111,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,13861.0000,,20233.0000,0.0000,,5.5500,,22134.0000,41450.0000,5469.0000,639.0000,A
006266,22111,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,18640.0000,,24535.0000,0.0000,,5.3700,,21536.0000,45805.0000,5713.0000,1396.0000,A
006266,22111,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,18205.0000,,23546.0000,0.0000,,5.7000,,23230.0000,44370.0000,5387.0000,2133.0000,A
006266,22111,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,18972.0000,1704.0000,22442.0000,0.0000,,5.9300,,26287.0000,44503.0000,4641.0000,3226.0000,A
006266,22111,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,20909.0000,,27015.0000,0.0000,,5.9500,,25119.0000,49458.0000,5566.0000,560.0000,A
006266,22111,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,12598.0000,,27363.0000,0.0000,,5.9100,,28872.0000,52013.0000,5475.0000,1249.0000,A
006266,22111,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,15721.0000,,26675.0000,0.0000,,5.7500,,31806.0000,49873.0000,5049.0000,2039.0000,A
006266,22111,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,17824.0000,1499.0000,30675.0000,0.0000,,0.4700,,30537.0000,66606.0000,3532.0000,3279.0000,A
006266,22111,2018-03-31,2018,1,INDL,C,D,STD,USD,2018Q1,2018Q1,14639.0000,,29837.0000,0.0000,,0.3800,,27081.0000,66289.0000,5755.0000,658.0000,A
006266,22111,2018-06-30,2018,2,INDL,C,D,STD,USD,2018Q2,2018Q2,17569.0000,,29405.0000,0.0000,,0.4300,,27488.0000,64988.0000,5590.0000,1533.0000,A
006266,22111,2018-09-30,2018,3,INDL,C,D,STD,USD,2018Q3,2018Q3,16056.0000,,29480.0000,0.0000,,0.5000,,27437.0000,63640.0000,5767.0000,2352.0000,A
006266,22111,2018-12-31,2018,4,INDL,C,D,STD,USD,2018Q4,2018Q4,18107.0000,2636.0000,27684.0000,0.0000,,5.6100,,31230.0000,61972.0000,4277.0000,3670.0000,A
006266,22111,2019-03-31,2019,1,INDL,C,D,STD,USD,2019Q1,2019Q1,14734.0000,,28316.0000,0.0000,,5.4000,,29111.0000,61961.0000,5352.0000,656.0000,A
006266,22111,2019-06-30,2019,2,INDL,C,D,STD,USD,2019Q2,2019Q2,14376.0000,,28448.0000,0.0000,,6.0300,,31353.0000,62979.0000,5448.0000,1493.0000,A
006266,22111,2019-09-30,2019,3,INDL,C,D,STD,USD,2019Q3,2019Q3,16249.0000,,27645.0000,0.0000,,5.2500,,35162.0000,62149.0000,5909.0000,2238.0000,A
006266,22111,2019-12-31,2019,4,INDL,C,D,STD,USD,2019Q4,2019Q4,17305.0000,1369.0000,27210.0000,0.0000,,5.6300,,35964.0000,62293.0000,4412.0000,3498.0000,A
006266,22111,2020-03-31,2020,1,INDL,C,D,STD,USD,2020Q1,2020Q1,15530.0000,,25393.0000,0.0000,,6.4100,,33689.0000,60034.0000,5875.0000,625.0000,A
006266,22111,2020-06-30,2020,2,INDL,C,D,STD,USD,2020Q2,2020Q2,11174.0000,,25062.0000,0.0000,,5.6900,,36772.0000,58630.0000,4116.0000,1287.0000,A
006266,22111,2020-09-30,2020,3,INDL,C,D,STD,USD,2020Q3,2020Q3,18965.0000,,32680.0000,0.0000,,6.3600,,38847.0000,67373.0000,5909.0000,2024.0000,A
006266,22111,2020-12-31,2020,4,INDL,C,D,STD,USD,2020Q4,2020Q4,13985.0000,1799.0000,32635.0000,0.0000,,5.5100,,42493.0000,69123.0000,4247.0000,3347.0000,A
006266,22111,2021-03-31,2021,1,INDL,C,D,STD,USD,2021Q1,2021Q1,12671.0000,3050.0000,30263.0000,0.0000,,5.6600,,40932.0000,65791.0000,6721.0000,677.0000,A
006266,22111,2021-06-30,2021,2,INDL,C,D,STD,USD,2021Q2,2021Q2,14332.0000,2573.0000,30310.0000,0.0000,,6.6500,,38721.0000,68139.0000,6334.0000,1490.0000,A
006266,22111,2021-09-30,2021,3,INDL,C,D,STD,USD,2021Q3,2021Q3,17604.0000,2498.0000,30130.0000,0.0000,,6.6900,,44561.0000,64395.0000,6717.0000,2237.0000,A
006266,22111,2021-12-31,2021,4,INDL,C,D,STD,USD,2021Q4,2021Q4,14487.0000,2131.0000,29985.0000,0.0000,,7.8100,,45226.0000,62769.0000,5007.0000,3652.0000,A
006266,22111,2022-03-31,2022,1,INDL,C,D,STD,USD,2022Q1,2022Q1,10463.0000,497.0000,28851.0000,0.0000,,7.4200,,43390.0000,60256.0000,6457.0000,607.0000,A
006266,22111,2022-06-30,2022,2,INDL,C,D,STD,USD,2022Q2,2022Q2,10983.0000,505.0000,28292.0000,0.0000,,6.8700,,44821.0000,56546.0000,4760.0000,1470.0000,A
006266,22111,2022-09-30,2022,3,INDL,C,D,STD,USD,2022Q3,2022Q3,11355.0000,624.0000,27603.0000,0.0000,,7.1800,,45543.0000,54982.0000,5636.0000,2422.0000,A
006266,22111,2022-12-31,2022,4,INDL,C,D,STD,USD,2022Q4,2022Q4,14127.0000,1551.0000,26888.0000,0.0000,,6.7300,,55802.0000,54772.0000,5084.0000,4009.0000,A
006266,22111,2023-03-31,2023,1,INDL,C,D,STD,USD,2023Q1,2023Q1,19170.0000,1079.0000,34928.0000,0.0000,,4.7800,,60373.0000,64727.0000,6144.0000,863.0000,A
006266,22111,2023-06-30,2023,2,INDL,C,D,STD,USD,2023Q2,2023Q2,21183.0000,1901.0000,33901.0000,0.0000,,4.9400,,54170.0000,61107.0000,6052.0000,1987.0000,A
006266,22111,2023-09-30,2023,3,INDL,C,D,STD,USD,2023Q3,2023Q3,19728.0000,1870.0000,26051.0000,0.0000,,13.2800,,44370.0000,50463.0000,6242.0000,2954.0000,A
006266,22111,2023-12-31,2023,4,INDL,C,D,STD,USD,2023Q4,2023Q4,21859.0000,1469.0000,25881.0000,0.0000,,13.7200,,46282.0000,52502.0000,4490.0000,4543.0000,A
006266,22111,2024-03-31,2024,1,INDL,C,D,STD,USD,2024Q1,2024Q1,25473.0000,2250.0000,25082.0000,0.0000,,15.1800,,48725.0000,53221.0000,6158.0000,807.0000,A
006266,22111,2024-06-30,2024,2,INDL,C,D,STD,USD,2024Q2,2024Q2,24878.0000,1355.0000,31636.0000,0.0000,,15.1500,,53933.0000,55617.0000,6606.0000,1783.0000,A
006266,22111,2024-09-30,2024,3,INDL,C,D,STD,USD,2024Q3,2024Q3,19980.0000,2462.0000,31289.0000,0.0000,,6.0500,,51759.0000,56370.0000,5318.0000,2812.0000,A
006266,22111,2024-12-31,2024,4,INDL,C,D,STD,USD,2024Q4,2024Q4,,,,,,5.7900,,,,3867.0000,,A
006282,46747,1982-02-28,1981,3,INDL,C,D,STD,USD,1982Q1,1981Q3,,,,,,,,,,2.4890,,I
006282,46739,1982-02-28,1981,3,INDL,C,D,STD,USD,1982Q1,1981Q3,,,,,,,,,,2.4890,,I
006282,46747,1982-05-31,1981,4,INDL,C,D,STD,USD,1982Q2,1981Q4,,,2.9650,,,,,2.0560,4.4150,0.0470,,I
006282,46739,1982-05-31,1981,4,INDL,C,D,STD,USD,1982Q2,1981Q4,,,2.9650,,,,,2.0560,4.4150,0.0470,,I
006282,46747,1982-08-31,1982,1,INDL,C,D,STD,USD,1982Q3,1982Q1,,,4.6020,,,,,,,0.3220,,I
006282,46739,1982-08-31,1982,1,INDL,C,D,STD,USD,1982Q3,1982Q1,,,4.6020,,,,,,,0.3220,,I
006282,46747,1982-11-30,1982,2,INDL,C,D,STD,USD,1982Q4,1982Q2,,,5.1810,,,,,,,0.4310,,I
006282,46739,1982-11-30,1982,2,INDL,C,D,STD,USD,1982Q4,1982Q2,,,5.1810,,,,,,,0.4310,,I
006282,46747,1983-02-28,1982,3,INDL,C,D,STD,USD,1983Q1,1982Q3,,,5.6600,,,,,,,0.5960,,I
006282,46739,1983-02-28,1982,3,INDL,C,D,STD,USD,1983Q1,1982Q3,,,5.6600,,,,,,,0.5960,,I
006282,46747,1983-05-31,1982,4,INDL,C,D,STD,USD,1983Q2,1982Q4,,,2.6190,,,,,6.0860,3.4950,0.6830,,I
006282,46739,1983-05-31,1982,4,INDL,C,D,STD,USD,1983Q2,1982Q4,,,2.6190,,,,,6.0860,3.4950,0.6830,,I
006282,46747,1983-08-31,1983,1,INDL,C,D,STD,USD,1983Q3,1983Q1,,,7.6900,,,,,,,0.6980,,I
006282,46739,1983-08-31,1983,1,INDL,C,D,STD,USD,1983Q3,1983Q1,,,7.6900,,,,,,,0.6980,,I
006282,46747,1983-11-30,1983,2,INDL,C,D,STD,USD,1983Q4,1983Q2,,,8.4360,,,,,,,0.8140,,I
006282,46739,1983-11-30,1983,2,INDL,C,D,STD,USD,1983Q4,1983Q2,,,8.4360,,,,,,,0.8140,,I
006282,46747,1984-02-29,1983,3,INDL,C,D,STD,USD,1984Q1,1983Q3,,,9.1570,,,,,,,1.8910,,I
006282,46739,1984-02-29,1983,3,INDL,C,D,STD,USD,1984Q1,1983Q3,,,9.1570,,,,,,,1.8910,,I
006282,46747,1984-05-31,1983,4,INDL,C,D,STD,USD,1984Q2,1983Q4,,,10.6780,,,,,,,1.0450,,I
006282,46739,1984-05-31,1983,4,INDL,C,D,STD,USD,1984Q2,1983Q4,,,10.6780,,,,,,,1.0450,,I
006282,46747,1984-08-31,1984,1,INDL,C,D,STD,USD,1984Q3,1984Q1,,,31.6330,,,,,,,1.1510,1.3400,I
006282,46739,1984-08-31,1984,1,INDL,C,D,STD,USD,1984Q3,1984Q1,,,31.6330,,,,,,,1.1510,1.3400,I
006282,46747,1984-11-30,1984,2,INDL,C,D,STD,USD,1984Q4,1984Q2,,,31.6720,,,,,,,1.0220,3.7230,I
006282,46739,1984-11-30,1984,2,INDL,C,D,STD,USD,1984Q4,1984Q2,,,31.6720,,,,,,,1.0220,3.7230,I
006282,46747,1985-02-28,1984,3,INDL,C,D,STD,USD,1985Q1,1984Q3,,,49.1080,,,,,,,1.2210,5.7380,I
006282,46739,1985-02-28,1984,3,INDL,C,D,STD,USD,1985Q1,1984Q3,,,49.1080,,,,,,,1.2210,5.7380,I
006282,46747,1985-05-31,1984,4,INDL,C,D,STD,USD,1985Q2,1984Q4,,,36.4230,,,,,,,1.3300,8.4130,I
006282,46739,1985-05-31,1984,4,INDL,C,D,STD,USD,1985Q2,1984Q4,,,36.4230,,,,,,,1.3300,8.4130,I
006282,46747,1985-08-31,1985,1,INDL,C,D,STD,USD,1985Q3,1985Q1,,,66.8990,,,,,,,1.4350,2.5810,I
006282,46739,1985-08-31,1985,1,INDL,C,D,STD,USD,1985Q3,1985Q1,,,66.8990,,,,,,,1.4350,2.5810,I
006282,46747,1985-11-30,1985,2,INDL,C,D,STD,USD,1985Q4,1985Q2,,,67.2380,,,,,,,1.5680,5.1730,I
006282,46739,1985-11-30,1985,2,INDL,C,D,STD,USD,1985Q4,1985Q2,,,67.2380,,,,,,,1.5680,5.1730,I
006282,46747,1986-02-28,1985,3,INDL,C,D,STD,USD,1986Q1,1985Q3,,,67.4470,,,,,,,1.7890,6.6100,I
006282,46739,1986-02-28,1985,3,INDL,C,D,STD,USD,1986Q1,1985Q3,,,67.4470,,,,,,,1.7890,6.6100,I
006282,46747,1986-05-31,1985,4,INDL,C,D,STD,USD,1986Q2,1985Q4,,,168.7010,,,,,,,2.7070,7.6870,I
006282,46739,1986-05-31,1985,4,INDL,C,D,STD,USD,1986Q2,1985Q4,,,168.7010,,,,,,,2.7070,7.6870,I
006282,46747,1986-08-31,1986,1,INDL,C,D,STD,USD,1986Q3,1986Q1,,,129.8210,,,,,,,0.8850,1.0370,I
006282,46739,1986-08-31,1986,1,INDL,C,D,STD,USD,1986Q3,1986Q1,,,129.8210,,,,,,,0.8850,1.0370,I
006282,46747,1986-11-30,1986,2,INDL,C,D,STD,USD,1986Q4,1986Q2,,,217.9980,,,,,,,0.8150,2.7460,I
006282,46739,1986-11-30,1986,2,INDL,C,D,STD,USD,1986Q4,1986Q2,,,217.9980,,,,,,,0.8150,2.7460,I
006282,46747,1987-02-28,1986,3,INDL,C,D,STD,USD,1987Q1,1986Q3,,,140.1290,,,,,,,4.0380,5.2600,I
006282,46739,1987-02-28,1986,3,INDL,C,D,STD,USD,1987Q1,1986Q3,,,140.1290,,,,,,,4.0380,5.2600,I
006282,46747,1987-05-31,1986,4,INDL,C,D,STD,USD,1987Q2,1986Q4,,,170.2900,,,,,,,1.4110,7.8960,I
006282,46739,1987-05-31,1986,4,INDL,C,D,STD,USD,1987Q2,1986Q4,,,170.2900,,,,,,,1.4110,7.8960,I
006282,46747,1987-08-31,1987,1,INDL,C,D,STD,USD,1987Q3,1987Q1,,,173.6530,,,,,,,4.2550,1.8860,I
006282,46739,1987-08-31,1987,1,INDL,C,D,STD,USD,1987Q3,1987Q1,,,173.6530,,,,,,,4.2550,1.8860,I
006282,46747,1987-11-30,1987,2,INDL,C,D,STD,USD,1987Q4,1987Q2,,,172.0390,,,,,,,2.6990,3.7700,I
006282,46739,1987-11-30,1987,2,INDL,C,D,STD,USD,1987Q4,1987Q2,,,172.0390,,,,,,,2.6990,3.7700,I
006282,46747,1988-02-29,1987,3,INDL,C,D,STD,USD,1988Q1,1987Q3,,,297.4050,,,,,,,11.5980,5.3800,I
006282,46739,1988-02-29,1987,3,INDL,C,D,STD,USD,1988Q1,1987Q3,,,297.4050,,,,,,,11.5980,5.3800,I
006282,46747,1988-05-31,1987,4,INDL,C,D,STD,USD,1988Q2,1987Q4,,,175.7300,,,,,,,5.0820,10.9360,I
006282,46739,1988-05-31,1987,4,INDL,C,D,STD,USD,1988Q2,1987Q4,,,175.7300,,,,,,,5.0820,10.9360,I
006282,46747,1988-08-31,1988,1,INDL,C,D,STD,USD,1988Q3,1988Q1,,,323.7800,,,,,,,0.3340,7.6480,I
006282,46739,1988-08-31,1988,1,INDL,C,D,STD,USD,1988Q3,1988Q1,,,323.7800,,,,,,,0.3340,7.6480,I
006282,46747,1988-11-30,1988,2,INDL,C,D,STD,USD,1988Q4,1988Q2,,,323.8300,,,,,,,-0.3960,20.7160,I
006282,46739,1988-11-30,1988,2,INDL,C,D,STD,USD,1988Q4,1988Q2,,,323.8300,,,,,,,-0.3960,20.7160,I
006282,46747,1989-02-28,1988,3,INDL,C,D,STD,USD,1989Q1,1988Q3,,,323.9450,,,,,,,-0.2310,29.6770,I
006282,46739,1989-02-28,1988,3,INDL,C,D,STD,USD,1989Q1,1988Q3,,,323.9450,,,,,,,-0.2310,29.6770,I
006282,46747,1989-05-31,1988,4,INDL,C,D,STD,USD,1989Q2,1988Q4,,,324.1280,,,,,,,-0.7340,38.1600,I
006282,46739,1989-05-31,1988,4,INDL,C,D,STD,USD,1989Q2,1988Q4,,,324.1280,,,,,,,-0.7340,38.1600,I
006282,46747,1989-08-31,1989,1,INDL,C,D,STD,USD,1989Q3,1989Q1,,,308.6130,,,,,,,-0.3470,4.8790,I
006282,46739,1989-08-31,1989,1,INDL,C,D,STD,USD,1989Q3,1989Q1,,,308.6130,,,,,,,-0.3470,4.8790,I
006282,46747,1989-11-30,1989,2,INDL,C,D,STD,USD,1989Q4,1989Q2,,,565.2650,,,,,,,0.6100,14.3550,I
006282,46739,1989-11-30,1989,2,INDL,C,D,STD,USD,1989Q4,1989Q2,,,565.2650,,,,,,,0.6100,14.3550,I
006282,46747,1990-02-28,1989,3,INDL,C,D,STD,USD,1990Q1,1989Q3,,,490.4290,,,,,,,9.9020,21.6260,I
006282,46739,1990-02-28,1989,3,INDL,C,D,STD,USD,1990Q1,1989Q3,,,490.4290,,,,,,,9.9020,21.6260,I
006282,46747,1990-05-31,1989,4,INDL,C,D,STD,USD,1990Q2,1989Q4,,,295.6950,,,,,,,0.7680,28.9580,I
006282,46739,1990-05-31,1989,4,INDL,C,D,STD,USD,1990Q2,1989Q4,,,295.6950,,,,,,,0.7680,28.9580,I
006282,46747,1990-08-31,1990,1,INDL,C,D,STD,USD,1990Q3,1990Q1,,,415.5210,,,,,,,4.4140,8.9110,I
006282,46739,1990-08-31,1990,1,INDL,C,D,STD,USD,1990Q3,1990Q1,,,415.5210,,,,,,,4.4140,8.9110,I
006282,46747,1990-11-30,1990,2,INDL,C,D,STD,USD,1990Q4,1990Q2,,,356.1390,,,,,,,0.6940,16.8950,I
006282,46739,1990-11-30,1990,2,INDL,C,D,STD,USD,1990Q4,1990Q2,,,356.1390,,,,,,,0.6940,16.8950,I
006282,46747,1991-02-28,1990,3,INDL,C,D,STD,USD,1991Q1,1990Q3,,,356.0890,,,,,,,0.9620,22.4590,I
006282,46739,1991-02-28,1990,3,INDL,C,D,STD,USD,1991Q1,1990Q3,,,356.0890,,,,,,,0.9620,22.4590,I
006282,46747,1991-05-31,1990,4,INDL,C,D,STD,USD,1991Q2,1990Q4,,,263.3780,,,,,,,1.3770,27.2780,I
006282,46739,1991-05-31,1990,4,INDL,C,D,STD,USD,1991Q2,1990Q4,,,263.3780,,,,,,,1.3770,27.2780,I
006282,46747,1991-08-31,1991,1,INDL,C,D,STD,USD,1991Q3,1991Q1,,,352.6900,,,,,,,0.8900,4.5390,I
006282,46739,1991-08-31,1991,1,INDL,C,D,STD,USD,1991Q3,1991Q1,,,352.6900,,,,,,,0.8900,4.5390,I
006282,46747,1991-11-30,1991,2,INDL,C,D,STD,USD,1991Q4,1991Q2,,,366.8550,,,,,,,2.3010,10.5290,I
006282,46739,1991-11-30,1991,2,INDL,C,D,STD,USD,1991Q4,1991Q2,,,366.8550,,,,,,,2.3010,10.5290,I
006282,46747,1992-02-29,1991,3,INDL,C,D,STD,USD,1992Q1,1991Q3,,,297.5120,,,,,,,29.2830,14.1110,I
006282,46739,1992-02-29,1991,3,INDL,C,D,STD,USD,1992Q1,1991Q3,,,297.5120,,,,,,,29.2830,14.1110,I
006282,46747,1992-05-31,1991,4,INDL,C,D,STD,USD,1992Q2,1991Q4,,,233.3000,,,,,,,3.1700,17.0680,I
006282,46739,1992-05-31,1991,4,INDL,C,D,STD,USD,1992Q2,1991Q4,,,233.3000,,,,,,,3.1700,17.0680,I
006282,46747,1992-08-31,1992,1,INDL,C,D,STD,USD,1992Q3,1992Q1,,,327.7420,,,,,,,2.6800,3.9860,I
006282,46739,1992-08-31,1992,1,INDL,C,D,STD,USD,1992Q3,1992Q1,,,327.7420,,,,,,,2.6800,3.9860,I
006282,46747,1992-11-30,1992,2,INDL,C,D,STD,USD,1992Q4,1992Q2,,,378.6850,,,,,,,3.2910,8.4640,I
006282,46739,1992-11-30,1992,2,INDL,C,D,STD,USD,1992Q4,1992Q2,,,378.6850,,,,,,,3.2910,8.4640,I
006282,46747,1993-02-28,1992,3,INDL,C,D,STD,USD,1993Q1,1992Q3,,,333.0840,,,,,,,0.7760,13.8310,I
006282,46739,1993-02-28,1992,3,INDL,C,D,STD,USD,1993Q1,1992Q3,,,333.0840,,,,,,,0.7760,13.8310,I
006282,46747,1993-05-31,1992,4,INDL,C,D,STD,USD,1993Q2,1992Q4,,,281.2140,,,,,,,1.7650,18.2380,I
006282,46739,1993-05-31,1992,4,INDL,C,D,STD,USD,1993Q2,1992Q4,,,281.2140,,,,,,,1.7650,18.2380,I
006282,46747,1993-08-31,1993,1,INDL,C,D,STD,USD,1993Q3,1993Q1,,,336.1720,,,,,,,3.5910,3.1510,I
006282,46739,1993-08-31,1993,1,INDL,C,D,STD,USD,1993Q3,1993Q1,,,336.1720,,,,,,,3.5910,3.1510,I
006282,46747,1993-11-30,1993,2,INDL,C,D,STD,USD,1993Q4,1993Q2,,,343.9510,,,,,,,3.0150,8.5890,I
006282,46739,1993-11-30,1993,2,INDL,C,D,STD,USD,1993Q4,1993Q2,,,343.9510,,,,,,,3.0150,8.5890,I
006282,46747,1994-02-28,1993,3,INDL,C,D,STD,USD,1994Q1,1993Q3,,,396.0520,,,,,,,,17.1950,I
006282,46739,1994-02-28,1993,3,INDL,C,D,STD,USD,1994Q1,1993Q3,,,396.0520,,,,,,,,17.1950,I
006282,46747,1994-05-31,1993,4,INDL,C,D,STD,USD,1994Q2,1993Q4,,,280.9070,,,,,,,5.6540,23.8180,I
006282,46739,1994-05-31,1993,4,INDL,C,D,STD,USD,1994Q2,1993Q4,,,280.9070,,,,,,,5.6540,23.8180,I
006282,46747,1994-08-31,1994,1,INDL,C,D,STD,USD,1994Q3,1994Q1,,,280.7180,,,,,,,2.8550,5.6200,I
006282,46739,1994-08-31,1994,1,INDL,C,D,STD,USD,1994Q3,1994Q1,,,280.7180,,,,,,,2.8550,5.6200,I
006282,46747,1994-11-30,1994,2,INDL,C,D,STD,USD,1994Q4,1994Q2,,,280.9180,,,,,,,3.2850,15.3830,I
006282,46739,1994-11-30,1994,2,INDL,C,D,STD,USD,1994Q4,1994Q2,,,280.9180,,,,,,,3.2850,15.3830,I
006282,46747,1995-02-28,1994,3,INDL,C,D,STD,USD,1995Q1,1994Q3,,,281.4470,,,,,,,,26.8880,I
006282,46739,1995-02-28,1994,3,INDL,C,D,STD,USD,1995Q1,1994Q3,,,281.4470,,,,,,,,26.8880,I
006282,46747,1995-03-31,1995,1,INDL,C,D,STD,USD,,1995Q1,,,,,,,,,,3.8590,,I
006282,46739,1995-03-31,1995,1,INDL,C,D,STD,USD,,1995Q1,,,,,,,,,,3.8590,,I
006282,46747,1995-05-31,1994,4,INDL,C,D,STD,USD,1995Q2,1994Q4,,,481.3580,,,,,,,7.3120,44.9580,I
006282,46739,1995-05-31,1994,4,INDL,C,D,STD,USD,1995Q2,1994Q4,,,481.3580,,,,,,,7.3120,44.9580,I
006282,46747,1995-06-30,1995,2,INDL,C,D,STD,USD,,1995Q2,,,,,,,,,,3.3100,,I
006282,46739,1995-06-30,1995,2,INDL,C,D,STD,USD,,1995Q2,,,,,,,,,,3.3100,,I
006282,46747,1995-09-30,1995,3,INDL,C,D,STD,USD,1995Q3,1995Q3,,,,,,,,,,4.4690,,I
006282,46739,1995-09-30,1995,3,INDL,C,D,STD,USD,1995Q3,1995Q3,,,,,,,,,,4.4690,,I
006282,46747,1995-12-31,1995,4,INDL,C,D,STD,USD,1995Q4,1995Q4,,,492.7140,,,,,,,3.0910,63.2160,I
006282,46739,1995-12-31,1995,4,INDL,C,D,STD,USD,1995Q4,1995Q4,,,492.7140,,,,,,,3.0910,63.2160,I
006282,46747,1996-03-31,1996,1,INDL,C,D,STD,USD,1996Q1,1996Q1,,,746.5350,,,,,,,0.3730,15.6180,I
006282,46739,1996-03-31,1996,1,INDL,C,D,STD,USD,1996Q1,1996Q1,,,746.5350,,,,,,,0.3730,15.6180,I
006282,46747,1996-06-30,1996,2,INDL,C,D,STD,USD,1996Q2,1996Q2,,,782.5480,,,,,,,17.4440,41.3730,I
006282,46739,1996-06-30,1996,2,INDL,C,D,STD,USD,1996Q2,1996Q2,,,782.5480,,,,,,,17.4440,41.3730,I
006282,46747,1996-09-30,1996,3,INDL,C,D,STD,USD,1996Q3,1996Q3,,,814.9470,,,,,,,0.7350,66.0330,I
006282,46739,1996-09-30,1996,3,INDL,C,D,STD,USD,1996Q3,1996Q3,,,814.9470,,,,,,,0.7350,66.0330,I
006282,46747,1996-12-31,1996,4,INDL,C,D,STD,USD,1996Q4,1996Q4,,,806.1470,,,,,,,-14.5530,95.9000,I
